#,Name,Level{Item},Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,StackSize,IsUnique,IsUntradable,Price{Mid},Price{Low},CanBeHq,IsDyeable,ClassJob{Repair},Level{Equip},EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,MaterializeType,MateriaSlotCount,IsPvP,IsGlamourous
5899,Magicked Prism (Crimson Star),1,1,16,85,74,0,61,999,False,False,8,1,False,False,0,1,0,0,0,0,0,0,False,False
5900,Magicked Prism (Emerald Star),1,1,16,85,74,0,61,999,False,False,8,1,False,False,0,1,0,0,0,0,0,0,False,False
5901,Magicked Prism (Indigo Star),1,1,16,85,74,0,61,999,False,False,8,1,False,False,0,1,0,0,0,0,0,0,False,False
5902,Bombard Bloom,1,1,16,85,74,0,61,999,False,False,8,1,False,False,0,1,0,0,0,0,0,0,False,False
5903,Magicked Prism (Maelstrom),1,1,16,85,74,0,61,999,False,False,8,1,False,False,0,1,0,0,0,0,0,0,False,False
5904,Magicked Prism (Twin Adder),1,1,16,85,74,0,61,999,False,False,8,1,False,False,0,1,0,0,0,0,0,0,False,False
5905,Magicked Prism (Immortal Flames),1,1,16,85,74,0,61,999,False,False,8,1,False,False,0,1,0,0,0,0,0,0,False,False
5946,Wet Bombard Ash,1,1,16,85,74,0,55,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
5948,Militia Bow,45,1,16,61,60,0,63,999,False,False,1650,1,True,False,0,1,0,0,0,0,0,0,False,False
5949,Militia Sword,45,1,16,61,60,0,63,999,False,False,1650,1,True,False,0,1,0,0,0,0,0,0,False,False
5950,Militia Helm,45,1,16,61,60,0,63,999,False,False,1650,1,True,False,0,1,0,0,0,0,0,0,False,False
5951,Militia Gorget,45,1,16,61,60,0,63,999,False,False,1650,1,True,False,0,1,0,0,0,0,0,0,False,False
5952,Militia Longboots,45,1,16,61,60,0,63,999,False,False,1650,1,True,False,0,1,0,0,0,0,0,0,False,False
5953,Militia Leggings,45,1,16,61,60,0,63,999,False,False,1650,1,True,False,0,1,0,0,0,0,0,0,False,False
5954,Militia Poultice,45,1,16,61,60,0,63,999,False,False,1650,1,True,False,0,1,0,0,0,0,0,0,False,False
5955,Militia Rations,45,1,16,61,60,0,63,999,False,False,1650,1,True,False,0,1,0,0,0,0,0,0,False,False
5995,Rope,6,1,16,61,60,0,63,999,False,False,52,1,True,False,0,1,0,0,0,0,0,0,False,False
5996,Brass Dish,18,1,16,61,60,0,63,999,False,False,193,1,True,False,0,1,0,0,0,0,0,0,False,False
5997,Silver Goblet,26,1,16,61,60,0,63,999,False,False,517,1,True,False,0,1,0,0,0,0,0,0,False,False
5998,Tallow Candle,20,1,12,61,60,0,16,999,False,False,225,1,False,False,0,1,0,0,0,0,0,0,False,False
5999,Beeswax Candle,5,1,12,61,60,0,16,999,False,False,45,1,False,False,0,1,0,0,0,0,0,0,False,False
6000,Goblin Mask,20,1,16,61,60,0,63,999,False,False,472,1,False,False,0,1,0,0,0,0,0,0,False,False
6003,Cherry Bomb,1,1,12,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6004,Mammet #001,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6005,Wayward Hatchling,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6139,Aetheryte Ring,55,1,4,43,42,12,5,1,False,False,5227,50,True,False,11,50,1,1,0,0,1,1,False,True
6141,Cordial,25,1,16,44,43,0,6,999,False,False,229,4,True,False,0,1,0,0,0,0,0,0,False,False
6142,Grilled Warmwater Trout,20,1,5,46,45,0,7,999,False,False,45,1,True,False,0,1,0,0,0,0,0,0,False,False
6143,Grilled Raincaller,40,1,5,46,45,0,7,999,False,False,270,4,True,False,0,1,0,0,0,0,0,0,False,False
6144,Dagger Soup,50,1,5,46,45,0,7,999,False,False,415,5,True,False,0,1,0,0,0,0,0,0,False,False
6145,Noble Grapes,21,1,12,45,44,0,16,999,False,False,42,1,False,False,0,1,0,0,0,0,0,0,False,False
6146,Mirror Apple,39,1,5,45,44,0,16,999,False,False,206,14,False,False,0,1,0,0,0,0,0,0,False,False
6147,Honey Lemon,70,1,12,45,44,0,16,999,False,False,443,1,False,False,0,1,0,0,0,0,0,0,False,False
6148,Dzemael Tomato,70,1,12,45,44,0,16,999,False,False,443,2,False,False,0,1,0,0,0,0,0,0,False,False
6149,Night Milk,28,1,5,45,44,0,16,999,False,False,84,1,False,False,0,1,0,0,0,0,0,0,False,False
6150,Coeurl Meat,70,1,12,45,44,0,16,999,False,False,776,1,False,False,0,1,0,0,0,0,0,0,False,False
6151,Cooking Sherry,70,1,12,45,44,0,16,999,False,False,221,1,False,False,0,1,0,0,0,0,0,0,False,False
6152,Volcanic Rock Salt,70,1,12,54,53,0,16,999,False,False,443,1,False,False,0,1,0,0,0,0,0,0,False,False
6153,Filtered Water,70,1,12,54,53,0,16,999,False,False,443,1,False,False,0,1,0,0,0,0,0,0,False,False
6154,Voidsent Blood,70,1,12,54,53,0,16,999,False,False,443,1,False,False,0,1,0,0,0,0,0,0,False,False
6158,Ifrit's Horn,55,1,12,53,52,0,18,999,False,False,1132,8,False,False,0,1,0,0,0,0,0,0,False,False
6159,Inferno Horn,70,1,12,53,52,0,18,999,False,False,1441,10,False,False,0,1,0,0,0,0,0,0,False,False
6160,Garuda's Feather,55,1,12,51,50,0,18,999,False,False,522,8,False,False,0,1,0,0,0,0,0,0,False,False
6161,Vortex Feather,70,1,12,51,50,0,18,999,False,False,665,10,False,False,0,1,0,0,0,0,0,0,False,False
6162,Titan's Heart,55,1,12,48,47,0,18,999,False,False,326,8,False,False,0,1,0,0,0,0,0,0,False,False
6163,Crag Heart,70,1,12,48,47,0,18,999,False,False,415,10,False,False,0,1,0,0,0,0,0,0,False,False
6173,Morbol Seedling,1,1,12,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6174,Tiny Rat,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6175,Baby Bun,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6177,Bluebird,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6178,Wide-eyed Fawn,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6179,Infant Imp,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6183,Gravel Golem,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6184,Wind-up Tonberry,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6185,Tiny Tortoise,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6186,Baby Raptor,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6187,Baby Bat,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6188,Tiny Bulb,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6189,Dust Bunny,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6190,Wind-up Dullahan,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6191,Gigantpole,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6192,Pudgy Puk,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6195,Smallshell,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6198,Fledgling Dodo,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6199,Coblyn Larva,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6200,Wind-up Aldgoat,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6203,Bite-sized Pudding,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6204,Model Vanguard,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6205,Demon Brick,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6208,Slime Puddle,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6209,Kidragora,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6213,Wind-up Airship,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6214,Wind-up Qiqirn,1,1,16,81,75,0,59,1,False,False,2400,60,False,False,0,1,0,0,0,0,0,0,False,False
6218,ADS Plating,70,1,12,48,47,0,18,999,False,False,2910,10,False,False,0,1,0,0,0,0,0,0,False,False
6219,ADS Frame,70,1,12,48,47,0,18,999,False,False,1386,10,False,False,0,1,0,0,0,0,0,0,False,False
6220,ADS Illuminant,70,1,12,48,47,0,18,999,False,False,914,10,False,False,0,1,0,0,0,0,0,0,False,False
6320,Riviera Cottage Permit (Wood),1,1,14,64,65,0,50,1,False,False,450000,9000,False,False,0,1,0,0,0,0,0,0,False,False
6321,Riviera Cottage Permit (Composite),1,1,14,64,65,0,50,1,False,False,450000,9000,False,False,0,1,0,0,0,0,0,0,False,False
6322,Riviera Cottage Permit (Stone),1,1,14,64,65,0,50,1,False,False,450000,9000,False,False,0,1,0,0,0,0,0,0,False,False
6323,Riviera House Permit (Wood),1,1,14,64,65,0,50,1,False,False,1000000,19800,False,False,0,1,0,0,0,0,0,0,False,False
6324,Riviera House Permit (Composite),1,1,14,64,65,0,50,1,False,False,1000000,19800,False,False,0,1,0,0,0,0,0,0,False,False
6325,Riviera House Permit (Stone),1,1,14,64,65,0,50,1,False,False,1000000,19800,False,False,0,1,0,0,0,0,0,0,False,False
6326,Riviera Mansion Permit (Wood),1,1,14,64,65,0,50,1,False,False,3000000,60000,False,False,0,1,0,0,0,0,0,0,False,False
6327,Riviera Mansion Permit (Composite),1,1,14,64,65,0,50,1,False,False,3000000,60000,False,False,0,1,0,0,0,0,0,0,False,False
6328,Riviera Mansion Permit (Stone),1,1,14,64,65,0,50,1,False,False,3000000,60000,False,False,0,1,0,0,0,0,0,0,False,False
6329,Glade Cottage Permit (Wood),1,1,14,64,65,0,50,1,False,False,450000,9000,False,False,0,1,0,0,0,0,0,0,False,False
6330,Glade Cottage Permit (Composite),1,1,14,64,65,0,50,1,False,False,450000,9000,False,False,0,1,0,0,0,0,0,0,False,False
6331,Glade Cottage Permit (Stone),1,1,14,64,65,0,50,1,False,False,450000,9000,False,False,0,1,0,0,0,0,0,0,False,False
6332,Glade House Permit (Wood),1,1,14,64,65,0,50,1,False,False,1000000,19800,False,False,0,1,0,0,0,0,0,0,False,False
6333,Glade House Permit (Composite),1,1,14,64,65,0,50,1,False,False,1000000,19800,False,False,0,1,0,0,0,0,0,0,False,False
6334,Glade House Permit (Stone),1,1,14,64,65,0,50,1,False,False,1000000,19800,False,False,0,1,0,0,0,0,0,0,False,False
6335,Glade Mansion Permit (Wood),1,1,14,64,65,0,50,1,False,False,3000000,60000,False,False,0,1,0,0,0,0,0,0,False,False
6336,Glade Mansion Permit (Composite),1,1,14,64,65,0,50,1,False,False,3000000,60000,False,False,0,1,0,0,0,0,0,0,False,False
6337,Glade Mansion Permit (Stone),1,1,14,64,65,0,50,1,False,False,3000000,60000,False,False,0,1,0,0,0,0,0,0,False,False
6338,Oasis Cottage Permit (Wood),1,1,14,64,65,0,50,1,False,False,450000,9000,False,False,0,1,0,0,0,0,0,0,False,False
6339,Oasis Cottage Permit (Composite),1,1,14,64,65,0,50,1,False,False,450000,9000,False,False,0,1,0,0,0,0,0,0,False,False
6340,Oasis Cottage Permit (Stone),1,1,14,64,65,0,50,1,False,False,450000,9000,False,False,0,1,0,0,0,0,0,0,False,False
6341,Oasis House Permit (Wood),1,1,14,64,65,0,50,1,False,False,1000000,19800,False,False,0,1,0,0,0,0,0,0,False,False
6342,Oasis House Permit (Composite),1,1,14,64,65,0,50,1,False,False,1000000,19800,False,False,0,1,0,0,0,0,0,0,False,False
6343,Oasis House Permit (Stone),1,1,14,64,65,0,50,1,False,False,1000000,19800,False,False,0,1,0,0,0,0,0,0,False,False
6344,Oasis Mansion Permit (Wood),1,1,14,64,65,0,50,1,False,False,3000000,60000,False,False,0,1,0,0,0,0,0,0,False,False
6345,Oasis Mansion Permit (Composite),1,1,14,64,65,0,50,1,False,False,3000000,60000,False,False,0,1,0,0,0,0,0,0,False,False
6346,Oasis Mansion Permit (Stone),1,1,14,64,65,0,50,1,False,False,3000000,60000,False,False,0,1,0,0,0,0,0,0,False,False
6347,Riviera Cottage Roof (Wood),20,1,14,65,65,0,50,1,False,False,8775,176,False,True,14,1,0,0,0,0,0,0,False,False
6348,Riviera Cottage Roof (Composite),20,1,14,65,65,0,50,1,False,False,8775,176,False,True,8,1,0,0,0,0,0,0,False,False
6349,Riviera Cottage Roof (Stone),20,1,14,65,65,0,50,1,False,False,8775,176,False,True,8,1,0,0,0,0,0,0,False,False
6350,Riviera House Roof (Wood),35,1,14,65,65,0,50,1,False,False,42120,632,False,True,14,1,0,0,0,0,0,0,False,False
6351,Riviera House Roof (Composite),35,1,14,65,65,0,50,1,False,False,42120,632,False,True,8,1,0,0,0,0,0,0,False,False
6352,Riviera House Roof (Stone),35,1,14,65,65,0,50,1,False,False,42120,632,False,True,8,1,0,0,0,0,0,0,False,False
6353,Riviera Mansion Roof (Wood),50,1,14,65,65,0,50,1,False,False,77220,1159,False,True,14,1,0,0,0,0,0,0,False,False
6354,Riviera Mansion Roof (Composite),50,1,14,65,65,0,50,1,False,False,77220,1159,False,True,8,1,0,0,0,0,0,0,False,False
6355,Riviera Mansion Roof (Stone),50,1,14,65,65,0,50,1,False,False,77220,1159,False,True,8,1,0,0,0,0,0,0,False,False
6356,Glade Cottage Roof (Wood),20,1,14,65,65,0,50,1,False,False,8775,176,False,True,13,1,0,0,0,0,0,0,False,False
6357,Glade Cottage Roof (Composite),20,1,14,65,65,0,50,1,False,False,8775,176,False,True,14,1,0,0,0,0,0,0,False,False
6358,Glade Cottage Roof (Stone),20,1,14,65,65,0,50,1,False,False,8775,176,False,True,13,1,0,0,0,0,0,0,False,False
6359,Glade House Roof (Wood),35,1,14,65,65,0,50,1,False,False,42120,632,False,True,13,1,0,0,0,0,0,0,False,False
6360,Glade House Roof (Composite),35,1,14,65,65,0,50,1,False,False,42120,632,False,True,14,1,0,0,0,0,0,0,False,False
6361,Glade House Roof (Stone),35,1,14,65,65,0,50,1,False,False,42120,632,False,True,13,1,0,0,0,0,0,0,False,False
6362,Glade Mansion Roof (Wood),50,1,14,65,65,0,50,1,False,False,77220,1159,False,True,13,1,0,0,0,0,0,0,False,False
6363,Glade Mansion Roof (Composite),50,1,14,65,65,0,50,1,False,False,77220,1159,False,True,14,1,0,0,0,0,0,0,False,False
6364,Glade Mansion Roof (Stone),50,1,14,65,65,0,50,1,False,False,77220,1159,False,True,13,1,0,0,0,0,0,0,False,False
6365,Oasis Cottage Roof (Wood),20,1,14,65,65,0,50,1,False,False,8775,176,False,True,8,1,0,0,0,0,0,0,False,False
6366,Oasis Cottage Roof (Composite),20,1,14,65,65,0,50,1,False,False,8775,176,False,True,11,1,0,0,0,0,0,0,False,False
6367,Oasis Cottage Roof (Stone),20,1,14,65,65,0,50,1,False,False,8775,176,False,True,11,1,0,0,0,0,0,0,False,False
6368,Oasis House Roof (Wood),35,1,14,65,65,0,50,1,False,False,42120,632,False,True,8,1,0,0,0,0,0,0,False,False
6369,Oasis House Roof (Composite),35,1,14,65,65,0,50,1,False,False,42120,632,False,True,11,1,0,0,0,0,0,0,False,False
6370,Oasis House Roof (Stone),35,1,14,65,65,0,50,1,False,False,42120,632,False,True,11,1,0,0,0,0,0,0,False,False
6371,Oasis Mansion Roof (Wood),50,1,14,65,65,0,50,1,False,False,77220,1159,False,True,8,1,0,0,0,0,0,0,False,False
6372,Oasis Mansion Roof (Composite),50,1,14,65,65,0,50,1,False,False,77220,1159,False,True,11,1,0,0,0,0,0,0,False,False
6373,Oasis Mansion Roof (Stone),50,1,14,65,65,0,50,1,False,False,77220,1159,False,True,11,1,0,0,0,0,0,0,False,False
6374,Riviera Cottage Wall (Wood),20,1,14,66,65,0,50,1,False,False,10125,203,False,True,8,1,0,0,0,0,0,0,False,False
6375,Riviera Cottage Wall (Composite),20,1,14,66,65,0,50,1,False,False,10125,203,False,True,11,1,0,0,0,0,0,0,False,False
6376,Riviera Cottage Wall (Stone),20,1,14,66,65,0,50,1,False,False,10125,203,False,True,11,1,0,0,0,0,0,0,False,False
6377,Riviera House Wall (Wood),35,1,14,66,65,0,50,1,False,False,48600,729,False,True,8,1,0,0,0,0,0,0,False,False
6378,Riviera House Wall (Composite),35,1,14,66,65,0,50,1,False,False,48600,729,False,True,11,1,0,0,0,0,0,0,False,False
6379,Riviera House Wall (Stone),35,1,14,66,65,0,50,1,False,False,48600,729,False,True,11,1,0,0,0,0,0,0,False,False
6380,Riviera Mansion Wall (Wood),50,1,14,66,65,0,50,1,False,False,89100,1337,False,True,8,1,0,0,0,0,0,0,False,False
6381,Riviera Mansion Wall (Composite),50,1,14,66,65,0,50,1,False,False,89100,1337,False,True,11,1,0,0,0,0,0,0,False,False
6382,Riviera Mansion Wall (Stone),50,1,14,66,65,0,50,1,False,False,89100,1337,False,True,11,1,0,0,0,0,0,0,False,False
6383,Glade Cottage Wall (Wood),20,1,14,66,65,0,50,1,False,False,10125,203,False,True,8,1,0,0,0,0,0,0,False,False
6384,Glade Cottage Wall (Composite),20,1,14,66,65,0,50,1,False,False,10125,203,False,True,8,1,0,0,0,0,0,0,False,False
6385,Glade Cottage Wall (Stone),20,1,14,66,65,0,50,1,False,False,10125,203,False,True,11,1,0,0,0,0,0,0,False,False
6386,Glade House Wall (Wood),35,1,14,66,65,0,50,1,False,False,48600,729,False,True,8,1,0,0,0,0,0,0,False,False
6387,Glade House Wall (Composite),35,1,14,66,65,0,50,1,False,False,48600,729,False,True,8,1,0,0,0,0,0,0,False,False
6388,Glade House Wall (Stone),35,1,14,66,65,0,50,1,False,False,48600,729,False,True,11,1,0,0,0,0,0,0,False,False
6389,Glade Mansion Wall (Wood),50,1,14,66,65,0,50,1,False,False,89100,1337,False,True,8,1,0,0,0,0,0,0,False,False
6390,Glade Mansion Wall (Composite),50,1,14,66,65,0,50,1,False,False,89100,1337,False,True,8,1,0,0,0,0,0,0,False,False
6391,Glade Mansion Wall (Stone),50,1,14,66,65,0,50,1,False,False,89100,1337,False,True,11,1,0,0,0,0,0,0,False,False
6392,Oasis Cottage Wall (Wood),20,1,14,66,65,0,50,1,False,False,10125,203,False,True,8,1,0,0,0,0,0,0,False,False
6393,Oasis Cottage Wall (Composite),20,1,14,66,65,0,50,1,False,False,10125,203,False,True,11,1,0,0,0,0,0,0,False,False
6394,Oasis Cottage Wall (Stone),20,1,14,66,65,0,50,1,False,False,10125,203,False,True,11,1,0,0,0,0,0,0,False,False
6395,Oasis House Wall (Wood),35,1,14,66,65,0,50,1,False,False,48600,729,False,True,8,1,0,0,0,0,0,0,False,False
6396,Oasis House Wall (Composite),35,1,14,66,65,0,50,1,False,False,48600,729,False,True,11,1,0,0,0,0,0,0,False,False
6397,Oasis House Wall (Stone),35,1,14,66,65,0,50,1,False,False,48600,729,False,True,11,1,0,0,0,0,0,0,False,False
6398,Oasis Mansion Wall (Wood),50,1,14,66,65,0,50,1,False,False,89100,1337,False,True,8,1,0,0,0,0,0,0,False,False
6399,Oasis Mansion Wall (Composite),50,1,14,66,65,0,50,1,False,False,89100,1337,False,True,11,1,0,0,0,0,0,0,False,False
6400,Oasis Mansion Wall (Stone),50,1,14,66,65,0,50,1,False,False,89100,1337,False,True,11,1,0,0,0,0,0,0,False,False
6401,Riviera Arched Window,14,1,14,67,65,0,50,1,False,False,1577,32,False,False,8,1,0,0,0,0,0,0,False,False
6402,Riviera Bay Window,17,1,14,67,65,0,50,1,False,False,2064,42,False,False,8,1,0,0,0,0,0,0,False,False
6403,Riviera Oblong Window,15,1,14,67,65,0,50,1,False,False,1740,35,False,False,9,1,0,0,0,0,0,0,False,False
6404,Glade Classical Window,13,1,14,67,65,0,50,1,False,False,1438,29,False,False,8,1,0,0,0,0,0,0,False,False
6405,Glade Rounded Window,21,1,14,67,65,0,50,1,False,False,3050,59,False,False,8,1,0,0,0,0,0,0,False,False
6406,Glade Lancet Window,16,1,14,67,65,0,50,1,False,False,1890,38,False,False,8,1,0,0,0,0,0,0,False,False
6407,Oasis Oblong Window,16,1,14,67,65,0,50,1,False,False,1890,38,False,False,8,1,0,0,0,0,0,0,False,False
6408,Oasis Lancet Window,18,1,14,67,65,0,50,1,False,False,2238,45,False,False,9,1,0,0,0,0,0,0,False,False
6409,Oasis Octagonal Window,15,1,14,67,65,0,50,1,False,False,1740,35,False,False,9,1,0,0,0,0,0,0,False,False
6410,Riviera Wooden Door,32,1,14,68,65,0,50,1,False,False,11556,174,False,True,8,1,0,0,0,0,0,0,False,False
6411,Riviera Studded Door,29,1,14,68,65,0,50,1,False,False,8965,139,False,True,11,1,0,0,0,0,0,0,False,False
6412,Riviera Ornate Door,27,1,14,68,65,0,50,1,False,False,7204,117,False,True,9,1,0,0,0,0,0,0,False,False
6413,Glade Classical Door,31,1,14,68,65,0,50,1,False,False,10974,165,False,True,11,1,0,0,0,0,0,0,False,False
6414,Glade Lancet Door,26,1,14,68,65,0,50,1,False,False,6410,106,False,True,8,1,0,0,0,0,0,0,False,False
6415,Glade Arched Door,32,1,14,68,65,0,50,1,False,False,11556,174,False,True,8,1,0,0,0,0,0,0,False,False
6416,Oasis Arched Door,29,1,14,68,65,0,50,1,False,False,8965,139,False,True,10,1,0,0,0,0,0,0,False,False
6417,Oasis Crowned Door,27,1,14,68,65,0,50,1,False,False,7204,117,False,True,8,1,0,0,0,0,0,0,False,False
6418,Oasis Classical Door,30,1,14,68,65,0,50,1,False,False,9932,152,False,True,11,1,0,0,0,0,0,0,False,False
6419,Riviera Rounded Chimney,34,1,14,69,65,0,50,1,False,False,12348,186,False,False,10,1,0,0,0,0,0,0,False,False
6420,Riviera Stone Chimney,37,1,14,69,65,0,50,1,False,False,14208,214,False,False,11,1,0,0,0,0,0,0,False,False
6421,Glade Thatch Chimney,26,1,14,69,65,0,50,1,False,False,6204,103,False,False,8,1,0,0,0,0,0,0,False,False
6422,Glade Rounded Chimney,45,1,14,69,65,0,50,1,False,False,19800,297,False,False,10,1,0,0,0,0,0,0,False,False
6423,Oasis Stone Chimney,30,1,14,69,65,0,50,1,False,False,9612,147,False,False,11,1,0,0,0,0,0,0,False,False
6424,Oasis Rounded Chimney,41,1,14,69,65,0,50,1,False,False,16884,254,False,False,11,1,0,0,0,0,0,0,False,False
6425,Chocobo Weathervane,50,1,14,69,65,0,50,1,False,False,22968,345,False,False,9,1,0,0,0,0,0,0,False,False
6426,Apkallu Weathervane,42,1,14,69,65,0,50,1,False,False,17005,256,False,False,9,1,0,0,0,0,0,0,False,False
6427,Cactuar Weathervane,47,1,14,69,65,0,50,1,False,False,20624,310,False,False,11,1,0,0,0,0,0,0,False,False
6428,Riviera Wooden Awning,28,1,14,70,65,0,50,1,False,False,7398,117,False,False,8,1,0,0,0,0,0,0,False,False
6429,Riviera Awning,32,1,14,70,65,0,50,1,False,False,10624,160,False,False,13,1,0,0,0,0,0,0,False,False
6430,Glade Tiled Awning,20,1,14,70,65,0,50,1,False,False,2565,52,False,False,14,1,0,0,0,0,0,0,False,False
6431,Glade Awning,40,1,14,70,65,0,50,1,False,False,15390,231,False,False,13,1,0,0,0,0,0,0,False,False
6432,Oasis Wooden Awning,16,1,14,70,65,0,50,1,False,False,1858,38,False,False,8,1,0,0,0,0,0,0,False,False
6433,Oasis Awning,44,1,14,70,65,0,50,1,False,False,18091,272,False,False,13,1,0,0,0,0,0,0,False,False
6434,Riviera Wall Chimney,36,1,14,70,65,0,50,1,False,False,14250,214,False,False,11,1,0,0,0,0,0,0,False,False
6435,Glade Wall Chimney,36,1,14,70,65,0,50,1,False,False,14250,214,False,False,10,1,0,0,0,0,0,0,False,False
6436,Oasis Wall Chimney,36,1,14,70,65,0,50,1,False,False,14250,214,False,False,11,1,0,0,0,0,0,0,False,False
6437,Riviera Placard,19,1,14,71,65,0,50,1,False,False,2246,46,False,False,10,1,0,0,0,0,0,0,False,False
6438,Glade Placard,25,1,14,71,65,0,50,1,False,False,4946,84,False,False,10,1,0,0,0,0,0,0,False,False
6439,Oasis Placard,24,1,14,71,65,0,50,1,False,False,4352,76,False,False,11,1,0,0,0,0,0,0,False,False
6440,Riviera Hanging Placard,43,1,14,71,65,0,50,1,False,False,16786,252,False,False,10,1,0,0,0,0,0,0,False,False
6441,Glade Hanging Placard,41,1,14,71,65,0,50,1,False,False,15477,232,False,False,10,1,0,0,0,0,0,0,False,False
6442,Oasis Hanging Placard,46,1,14,71,65,0,50,1,False,False,18843,283,False,False,11,1,0,0,0,0,0,0,False,False
6443,Riviera Banner,44,1,14,71,65,0,50,1,False,False,16504,248,False,False,12,1,0,0,0,0,0,0,False,False
6444,Glade Banner,40,1,14,71,65,0,50,1,False,False,14040,211,False,False,12,1,0,0,0,0,0,0,False,False
